"","steps","date","interval","tdec","avgcol","indcol"
"120",21.0566037735849,2012-10-01,955,9.91666666666667,21.0566037735849,1
"121",40.5660377358491,2012-10-01,1000,10,40.5660377358491,1
"122",26.9811320754717,2012-10-01,1005,10.0833333333333,26.9811320754717,1
"123",42.4150943396226,2012-10-01,1010,10.1666666666667,42.4150943396226,1
"124",52.6603773584906,2012-10-01,1015,10.25,52.6603773584906,1
"125",38.9245283018868,2012-10-01,1020,10.3333333333333,38.9245283018868,1
"126",50.7924528301887,2012-10-01,1025,10.4166666666667,50.7924528301887,1
"127",44.2830188679245,2012-10-01,1030,10.5,44.2830188679245,1
"128",37.4150943396226,2012-10-01,1035,10.5833333333333,37.4150943396226,1
"129",34.6981132075472,2012-10-01,1040,10.6666666666667,34.6981132075472,1
"130",28.3396226415094,2012-10-01,1045,10.75,28.3396226415094,1
"131",25.0943396226415,2012-10-01,1050,10.8333333333333,25.0943396226415,1
"132",31.9433962264151,2012-10-01,1055,10.9166666666667,31.9433962264151,1
"133",31.3584905660377,2012-10-01,1100,11,31.3584905660377,1
"134",29.6792452830189,2012-10-01,1105,11.0833333333333,29.6792452830189,1
"135",21.3207547169811,2012-10-01,1110,11.1666666666667,21.3207547169811,1
"136",25.5471698113208,2012-10-01,1115,11.25,25.5471698113208,1
"137",28.377358490566,2012-10-01,1120,11.3333333333333,28.377358490566,1
"138",26.4716981132075,2012-10-01,1125,11.4166666666667,26.4716981132075,1
"139",33.4339622641509,2012-10-01,1130,11.5,33.4339622641509,1
"140",49.9811320754717,2012-10-01,1135,11.5833333333333,49.9811320754717,1
"141",42.0377358490566,2012-10-01,1140,11.6666666666667,42.0377358490566,1
"142",44.6037735849057,2012-10-01,1145,11.75,44.6037735849057,1
"143",46.0377358490566,2012-10-01,1150,11.8333333333333,46.0377358490566,1
"144",59.188679245283,2012-10-01,1155,11.9166666666667,59.188679245283,1
"145",63.8679245283019,2012-10-01,1200,12,63.8679245283019,1
"146",87.6981132075472,2012-10-01,1205,12.0833333333333,87.6981132075472,1
"147",94.8490566037736,2012-10-01,1210,12.1666666666667,94.8490566037736,1
"148",92.7735849056604,2012-10-01,1215,12.25,92.7735849056604,1
"149",63.3962264150943,2012-10-01,1220,12.3333333333333,63.3962264150943,1
"150",50.1698113207547,2012-10-01,1225,12.4166666666667,50.1698113207547,1
"151",54.4716981132075,2012-10-01,1230,12.5,54.4716981132075,1
"152",32.4150943396226,2012-10-01,1235,12.5833333333333,32.4150943396226,1
"153",26.5283018867925,2012-10-01,1240,12.6666666666667,26.5283018867925,1
"154",37.7358490566038,2012-10-01,1245,12.75,37.7358490566038,1
"155",45.0566037735849,2012-10-01,1250,12.8333333333333,45.0566037735849,1
"156",67.2830188679245,2012-10-01,1255,12.9166666666667,67.2830188679245,1
"157",42.3396226415094,2012-10-01,1300,13,42.3396226415094,1
"158",39.8867924528302,2012-10-01,1305,13.0833333333333,39.8867924528302,1
"159",43.2641509433962,2012-10-01,1310,13.1666666666667,43.2641509433962,1
"160",40.9811320754717,2012-10-01,1315,13.25,40.9811320754717,1
"161",46.2452830188679,2012-10-01,1320,13.3333333333333,46.2452830188679,1
"162",56.4339622641509,2012-10-01,1325,13.4166666666667,56.4339622641509,1
"163",42.7547169811321,2012-10-01,1330,13.5,42.7547169811321,1
"164",25.1320754716981,2012-10-01,1335,13.5833333333333,25.1320754716981,1
"165",39.9622641509434,2012-10-01,1340,13.6666666666667,39.9622641509434,1
"166",53.5471698113208,2012-10-01,1345,13.75,53.5471698113208,1
"167",47.3207547169811,2012-10-01,1350,13.8333333333333,47.3207547169811,1
"168",60.811320754717,2012-10-01,1355,13.9166666666667,60.811320754717,1
"169",55.7547169811321,2012-10-01,1400,14,55.7547169811321,1
"170",51.9622641509434,2012-10-01,1405,14.0833333333333,51.9622641509434,1
"171",43.5849056603774,2012-10-01,1410,14.1666666666667,43.5849056603774,1
"172",48.6981132075472,2012-10-01,1415,14.25,48.6981132075472,1
"173",35.4716981132075,2012-10-01,1420,14.3333333333333,35.4716981132075,1
"174",37.5471698113208,2012-10-01,1425,14.4166666666667,37.5471698113208,1
"175",41.8490566037736,2012-10-01,1430,14.5,41.8490566037736,1
"176",27.5094339622642,2012-10-01,1435,14.5833333333333,27.5094339622642,1
"177",17.1132075471698,2012-10-01,1440,14.6666666666667,17.1132075471698,1
"178",26.0754716981132,2012-10-01,1445,14.75,26.0754716981132,1
"179",43.622641509434,2012-10-01,1450,14.8333333333333,43.622641509434,1
"180",43.7735849056604,2012-10-01,1455,14.9166666666667,43.7735849056604,1
"181",30.0188679245283,2012-10-01,1500,15,30.0188679245283,1
"182",36.0754716981132,2012-10-01,1505,15.0833333333333,36.0754716981132,1
"183",35.4905660377358,2012-10-01,1510,15.1666666666667,35.4905660377358,1
"184",38.8490566037736,2012-10-01,1515,15.25,38.8490566037736,1
"185",45.9622641509434,2012-10-01,1520,15.3333333333333,45.9622641509434,1
"186",47.7547169811321,2012-10-01,1525,15.4166666666667,47.7547169811321,1
"187",48.1320754716981,2012-10-01,1530,15.5,48.1320754716981,1
"188",65.3207547169811,2012-10-01,1535,15.5833333333333,65.3207547169811,1
"189",82.9056603773585,2012-10-01,1540,15.6666666666667,82.9056603773585,1
"190",98.6603773584906,2012-10-01,1545,15.75,98.6603773584906,1
"191",102.11320754717,2012-10-01,1550,15.8333333333333,102.11320754717,1
"192",83.9622641509434,2012-10-01,1555,15.9166666666667,83.9622641509434,1
"193",62.1320754716981,2012-10-01,1600,16,62.1320754716981,1
"194",64.1320754716981,2012-10-01,1605,16.0833333333333,64.1320754716981,1
"195",74.5471698113208,2012-10-01,1610,16.1666666666667,74.5471698113208,1
"196",63.1698113207547,2012-10-01,1615,16.25,63.1698113207547,1
"197",56.9056603773585,2012-10-01,1620,16.3333333333333,56.9056603773585,1
"198",59.7735849056604,2012-10-01,1625,16.4166666666667,59.7735849056604,1
"199",43.8679245283019,2012-10-01,1630,16.5,43.8679245283019,1
"200",38.5660377358491,2012-10-01,1635,16.5833333333333,38.5660377358491,1
"201",44.6603773584906,2012-10-01,1640,16.6666666666667,44.6603773584906,1
"202",45.4528301886792,2012-10-01,1645,16.75,45.4528301886792,1
"203",46.2075471698113,2012-10-01,1650,16.8333333333333,46.2075471698113,1
"204",43.6792452830189,2012-10-01,1655,16.9166666666667,43.6792452830189,1
"205",46.622641509434,2012-10-01,1700,17,46.622641509434,1
"206",56.3018867924528,2012-10-01,1705,17.0833333333333,56.3018867924528,1
"207",50.7169811320755,2012-10-01,1710,17.1666666666667,50.7169811320755,1
"208",61.2264150943396,2012-10-01,1715,17.25,61.2264150943396,1
"209",72.7169811320755,2012-10-01,1720,17.3333333333333,72.7169811320755,1
"210",78.9433962264151,2012-10-01,1725,17.4166666666667,78.9433962264151,1
"211",68.9433962264151,2012-10-01,1730,17.5,68.9433962264151,1
"212",59.6603773584906,2012-10-01,1735,17.5833333333333,59.6603773584906,1
"213",75.0943396226415,2012-10-01,1740,17.6666666666667,75.0943396226415,1
"214",56.5094339622642,2012-10-01,1745,17.75,56.5094339622642,1
"215",34.7735849056604,2012-10-01,1750,17.8333333333333,34.7735849056604,1
"216",37.4528301886792,2012-10-01,1755,17.9166666666667,37.4528301886792,1
"217",40.6792452830189,2012-10-01,1800,18,40.6792452830189,1
"218",58.0188679245283,2012-10-01,1805,18.0833333333333,58.0188679245283,1
"219",74.6981132075472,2012-10-01,1810,18.1666666666667,74.6981132075472,1
"220",85.3207547169811,2012-10-01,1815,18.25,85.3207547169811,1
"221",59.2641509433962,2012-10-01,1820,18.3333333333333,59.2641509433962,1
"222",67.7735849056604,2012-10-01,1825,18.4166666666667,67.7735849056604,1
"223",77.6981132075472,2012-10-01,1830,18.5,77.6981132075472,1
"224",74.2452830188679,2012-10-01,1835,18.5833333333333,74.2452830188679,1
"225",85.3396226415094,2012-10-01,1840,18.6666666666667,85.3396226415094,1
"226",99.4528301886792,2012-10-01,1845,18.75,99.4528301886792,1
"227",86.5849056603774,2012-10-01,1850,18.8333333333333,86.5849056603774,1
"228",85.6037735849057,2012-10-01,1855,18.9166666666667,85.6037735849057,1
"229",84.8679245283019,2012-10-01,1900,19,84.8679245283019,1
"230",77.8301886792453,2012-10-01,1905,19.0833333333333,77.8301886792453,1
"231",58.0377358490566,2012-10-01,1910,19.1666666666667,58.0377358490566,1
"232",53.3584905660377,2012-10-01,1915,19.25,53.3584905660377,1
"233",36.3207547169811,2012-10-01,1920,19.3333333333333,36.3207547169811,1
"234",20.7169811320755,2012-10-01,1925,19.4166666666667,20.7169811320755,1
"235",27.3962264150943,2012-10-01,1930,19.5,27.3962264150943,1
"236",40.0188679245283,2012-10-01,1935,19.5833333333333,40.0188679245283,1
"237",30.2075471698113,2012-10-01,1940,19.6666666666667,30.2075471698113,1
"238",25.5471698113208,2012-10-01,1945,19.75,25.5471698113208,1
"239",45.6603773584906,2012-10-01,1950,19.8333333333333,45.6603773584906,1
"240",33.5283018867925,2012-10-01,1955,19.9166666666667,33.5283018867925,1
"241",19.622641509434,2012-10-01,2000,20,19.622641509434,1
"242",19.0188679245283,2012-10-01,2005,20.0833333333333,19.0188679245283,1
"243",19.3396226415094,2012-10-01,2010,20.1666666666667,19.3396226415094,1
"244",33.3396226415094,2012-10-01,2015,20.25,33.3396226415094,1
"245",26.811320754717,2012-10-01,2020,20.3333333333333,26.811320754717,1
"246",21.1698113207547,2012-10-01,2025,20.4166666666667,21.1698113207547,1
"247",27.3018867924528,2012-10-01,2030,20.5,27.3018867924528,1
"248",21.3396226415094,2012-10-01,2035,20.5833333333333,21.3396226415094,1
"249",19.5471698113208,2012-10-01,2040,20.6666666666667,19.5471698113208,1
"250",21.3207547169811,2012-10-01,2045,20.75,21.3207547169811,1
"251",32.3018867924528,2012-10-01,2050,20.8333333333333,32.3018867924528,1
"252",20.1509433962264,2012-10-01,2055,20.9166666666667,20.1509433962264,1
"253",15.9433962264151,2012-10-01,2100,21,15.9433962264151,1
"254",17.2264150943396,2012-10-01,2105,21.0833333333333,17.2264150943396,1
"255",23.4528301886792,2012-10-01,2110,21.1666666666667,23.4528301886792,1
"256",19.2452830188679,2012-10-01,2115,21.25,19.2452830188679,1
"257",12.4528301886792,2012-10-01,2120,21.3333333333333,12.4528301886792,1
"258",8.0188679245283,2012-10-01,2125,21.4166666666667,8.0188679245283,1
"259",14.6603773584906,2012-10-01,2130,21.5,14.6603773584906,1
"260",16.3018867924528,2012-10-01,2135,21.5833333333333,16.3018867924528,1
"261",8.67924528301887,2012-10-01,2140,21.6666666666667,8.67924528301887,1
"262",7.79245283018868,2012-10-01,2145,21.75,7.79245283018868,1
"263",8.13207547169811,2012-10-01,2150,21.8333333333333,8.13207547169811,1
"264",2.62264150943396,2012-10-01,2155,21.9166666666667,2.62264150943396,1
"265",1.45283018867925,2012-10-01,2200,22,1.45283018867925,1
"266",3.67924528301887,2012-10-01,2205,22.0833333333333,3.67924528301887,1
"267",4.81132075471698,2012-10-01,2210,22.1666666666667,4.81132075471698,1
"268",8.50943396226415,2012-10-01,2215,22.25,8.50943396226415,1
"269",7.07547169811321,2012-10-01,2220,22.3333333333333,7.07547169811321,1
"270",8.69811320754717,2012-10-01,2225,22.4166666666667,8.69811320754717,1
"271",9.75471698113208,2012-10-01,2230,22.5,9.75471698113208,1
"272",2.20754716981132,2012-10-01,2235,22.5833333333333,2.20754716981132,1
"273",0.320754716981132,2012-10-01,2240,22.6666666666667,0.320754716981132,1
"274",0.113207547169811,2012-10-01,2245,22.75,0.113207547169811,1
"275",1.60377358490566,2012-10-01,2250,22.8333333333333,1.60377358490566,1
"276",4.60377358490566,2012-10-01,2255,22.9166666666667,4.60377358490566,1
"277",3.30188679245283,2012-10-01,2300,23,3.30188679245283,1
"278",2.84905660377358,2012-10-01,2305,23.0833333333333,2.84905660377358,1
"279",0,2012-10-01,2310,23.1666666666667,0,1
"280",0.830188679245283,2012-10-01,2315,23.25,0.830188679245283,1
"281",0.962264150943396,2012-10-01,2320,23.3333333333333,0.962264150943396,1
"282",1.58490566037736,2012-10-01,2325,23.4166666666667,1.58490566037736,1
"283",2.60377358490566,2012-10-01,2330,23.5,2.60377358490566,1
"284",4.69811320754717,2012-10-01,2335,23.5833333333333,4.69811320754717,1
"285",3.30188679245283,2012-10-01,2340,23.6666666666667,3.30188679245283,1
"286",0.641509433962264,2012-10-01,2345,23.75,0.641509433962264,1
"287",0.226415094339623,2012-10-01,2350,23.8333333333333,0.226415094339623,1
"288",1.07547169811321,2012-10-01,2355,23.9166666666667,1.07547169811321,1
"289",0,2012-10-02,0,0,1.71698113207547,0
"290",0,2012-10-02,5,0.0833333333333333,0.339622641509434,0
"291",0,2012-10-02,10,0.166666666666667,0.132075471698113,0
"292",0,2012-10-02,15,0.25,0.150943396226415,0
"293",0,2012-10-02,20,0.333333333333333,0.0754716981132075,0
"294",0,2012-10-02,25,0.416666666666667,2.09433962264151,0
"295",0,2012-10-02,30,0.5,0.528301886792453,0
"296",0,2012-10-02,35,0.583333333333333,0.867924528301887,0
"297",0,2012-10-02,40,0.666666666666667,0,0
"298",0,2012-10-02,45,0.75,1.47169811320755,0
"299",0,2012-10-02,50,0.833333333333333,0.30188679245283,0
"300",0,2012-10-02,55,0.916666666666667,0.132075471698113,0
"301",0,2012-10-02,100,1,0.320754716981132,0
"302",0,2012-10-02,105,1.08333333333333,0.679245283018868,0
"303",0,2012-10-02,110,1.16666666666667,0.150943396226415,0
"304",0,2012-10-02,115,1.25,0.339622641509434,0
"305",0,2012-10-02,120,1.33333333333333,0,0
"306",0,2012-10-02,125,1.41666666666667,1.11320754716981,0
"307",0,2012-10-02,130,1.5,1.83018867924528,0
"308",0,2012-10-02,135,1.58333333333333,0.169811320754717,0
"309",0,2012-10-02,140,1.66666666666667,0.169811320754717,0
"310",0,2012-10-02,145,1.75,0.377358490566038,0
"311",0,2012-10-02,150,1.83333333333333,0.264150943396226,0
"312",0,2012-10-02,155,1.91666666666667,0,0
"313",0,2012-10-02,200,2,0,0
"314",0,2012-10-02,205,2.08333333333333,0,0
"315",0,2012-10-02,210,2.16666666666667,1.13207547169811,0
"316",0,2012-10-02,215,2.25,0,0
"317",0,2012-10-02,220,2.33333333333333,0,0
"318",0,2012-10-02,225,2.41666666666667,0.132075471698113,0
"319",0,2012-10-02,230,2.5,0,0
"320",0,2012-10-02,235,2.58333333333333,0.226415094339623,0
"321",0,2012-10-02,240,2.66666666666667,0,0
"322",0,2012-10-02,245,2.75,0,0
"323",0,2012-10-02,250,2.83333333333333,1.54716981132075,0
"324",0,2012-10-02,255,2.91666666666667,0.943396226415094,0
"325",0,2012-10-02,300,3,0,0
"326",0,2012-10-02,305,3.08333333333333,0,0
"327",0,2012-10-02,310,3.16666666666667,0,0
"328",0,2012-10-02,315,3.25,0,0
"329",0,2012-10-02,320,3.33333333333333,0.207547169811321,0
"330",0,2012-10-02,325,3.41666666666667,0.622641509433962,0
"331",0,2012-10-02,330,3.5,1.62264150943396,0
"332",0,2012-10-02,335,3.58333333333333,0.584905660377358,0
"333",0,2012-10-02,340,3.66666666666667,0.490566037735849,0
"334",0,2012-10-02,345,3.75,0.0754716981132075,0
"335",0,2012-10-02,350,3.83333333333333,0,0
"336",0,2012-10-02,355,3.91666666666667,0,0
"337",0,2012-10-02,400,4,1.18867924528302,0
"338",0,2012-10-02,405,4.08333333333333,0.943396226415094,0
"339",0,2012-10-02,410,4.16666666666667,2.56603773584906,0
"340",0,2012-10-02,415,4.25,0,0
"341",0,2012-10-02,420,4.33333333333333,0.339622641509434,0
"342",0,2012-10-02,425,4.41666666666667,0.358490566037736,0
"343",0,2012-10-02,430,4.5,4.11320754716981,0
"344",0,2012-10-02,435,4.58333333333333,0.660377358490566,0
"345",0,2012-10-02,440,4.66666666666667,3.49056603773585,0
"346",0,2012-10-02,445,4.75,0.830188679245283,0
"347",0,2012-10-02,450,4.83333333333333,3.11320754716981,0
"348",0,2012-10-02,455,4.91666666666667,1.11320754716981,0
"349",0,2012-10-02,500,5,0,0
"350",0,2012-10-02,505,5.08333333333333,1.56603773584906,0
"351",0,2012-10-02,510,5.16666666666667,3,0
"352",0,2012-10-02,515,5.25,2.24528301886792,0
"353",0,2012-10-02,520,5.33333333333333,3.32075471698113,0
"354",0,2012-10-02,525,5.41666666666667,2.9622641509434,0
"355",0,2012-10-02,530,5.5,2.09433962264151,0
"356",0,2012-10-02,535,5.58333333333333,6.05660377358491,0
"357",0,2012-10-02,540,5.66666666666667,16.0188679245283,0
"358",0,2012-10-02,545,5.75,18.3396226415094,0
"359",0,2012-10-02,550,5.83333333333333,39.4528301886792,0
"360",0,2012-10-02,555,5.91666666666667,44.4905660377358,0
"361",0,2012-10-02,600,6,31.4905660377358,0
"362",0,2012-10-02,605,6.08333333333333,49.2641509433962,0
"363",0,2012-10-02,610,6.16666666666667,53.7735849056604,0
"364",0,2012-10-02,615,6.25,63.4528301886792,0
"365",0,2012-10-02,620,6.33333333333333,49.9622641509434,0
"366",0,2012-10-02,625,6.41666666666667,47.0754716981132,0
"367",0,2012-10-02,630,6.5,52.1509433962264,0
"368",0,2012-10-02,635,6.58333333333333,39.3396226415094,0
"369",0,2012-10-02,640,6.66666666666667,44.0188679245283,0
"370",0,2012-10-02,645,6.75,44.1698113207547,0
"371",0,2012-10-02,650,6.83333333333333,37.3584905660377,0
"372",0,2012-10-02,655,6.91666666666667,49.0377358490566,0
"373",0,2012-10-02,700,7,43.811320754717,0
"374",0,2012-10-02,705,7.08333333333333,44.377358490566,0
"375",0,2012-10-02,710,7.16666666666667,50.5094339622642,0
"376",0,2012-10-02,715,7.25,54.5094339622642,0
"377",0,2012-10-02,720,7.33333333333333,49.9245283018868,0
"378",0,2012-10-02,725,7.41666666666667,50.9811320754717,0
"379",0,2012-10-02,730,7.5,55.6792452830189,0
"380",0,2012-10-02,735,7.58333333333333,44.3207547169811,0
"381",0,2012-10-02,740,7.66666666666667,52.2641509433962,0
"382",0,2012-10-02,745,7.75,69.5471698113208,0
"383",0,2012-10-02,750,7.83333333333333,57.8490566037736,0
"384",0,2012-10-02,755,7.91666666666667,56.1509433962264,0
"385",0,2012-10-02,800,8,73.377358490566,0
"386",0,2012-10-02,805,8.08333333333333,68.2075471698113,0
"387",0,2012-10-02,810,8.16666666666667,129.433962264151,0
"388",0,2012-10-02,815,8.25,157.528301886792,0
"389",0,2012-10-02,820,8.33333333333333,171.150943396226,0
"390",0,2012-10-02,825,8.41666666666667,155.396226415094,0
"391",0,2012-10-02,830,8.5,177.301886792453,0
"392",0,2012-10-02,835,8.58333333333333,206.169811320755,0
"393",0,2012-10-02,840,8.66666666666667,195.924528301887,0
"394",0,2012-10-02,845,8.75,179.566037735849,0
"395",0,2012-10-02,850,8.83333333333333,183.396226415094,0
"396",0,2012-10-02,855,8.91666666666667,167.018867924528,0
"397",0,2012-10-02,900,9,143.452830188679,0
"398",0,2012-10-02,905,9.08333333333333,124.037735849057,0
"399",0,2012-10-02,910,9.16666666666667,109.11320754717,0
"400",0,2012-10-02,915,9.25,108.11320754717,0
"401",0,2012-10-02,920,9.33333333333333,103.716981132075,0
"402",0,2012-10-02,925,9.41666666666667,95.9622641509434,0
"403",0,2012-10-02,930,9.5,66.2075471698113,0
"404",0,2012-10-02,935,9.58333333333333,45.2264150943396,0
"405",0,2012-10-02,940,9.66666666666667,24.7924528301887,0
"406",0,2012-10-02,945,9.75,38.7547169811321,0
"407",0,2012-10-02,950,9.83333333333333,34.9811320754717,0
"408",0,2012-10-02,955,9.91666666666667,21.0566037735849,0
"409",0,2012-10-02,1000,10,40.5660377358491,0
